id,value,feed_id,created_at,lat,lon,ele
0FR4MT28S0RFSHGYR8ZNZXH053,0,2936999,2024-11-21 23:02:33 UTC,,,
0FR4MT2J206QK651T2AHAKZ3GZ,1,2936999,2024-11-21 23:02:34 UTC,,,
0FR4MT2XZRWAN4BH82TJ22TY9X,0,2936999,2024-11-21 23:02:35 UTC,,,
0FR4MT3B60B2NP5Z8FWEA7A36Y,1,2936999,2024-11-21 23:02:36 UTC,,,
0FR4MT3S7C8SNRDZM64KKRFM9Y,0,2936999,2024-11-21 23:02:38 UTC,,,
0FR4MT46WJ74VZNE0JHSAWC2YN,1,2936999,2024-11-21 23:02:39 UTC,,,
0FR4MTATCE5HK29X07S2NBFQW6,0,2936999,2024-11-21 23:03:01 UTC,,,
0FR4MTB2AFXXXDC5CHQTRWTCFB,1,2936999,2024-11-21 23:03:01 UTC,,,
0FR4MTBB5N14N1X8HPSGF7NX5X,0,2936999,2024-11-21 23:03:02 UTC,,,
0FR4MTBNFFMVVESJS76VK97NSR,1,2936999,2024-11-21 23:03:03 UTC,,,
0FR4MTC0M2P537T8G1YV9KS7WF,0,2936999,2024-11-21 23:03:05 UTC,,,
0FR4MTCAMF1JX8GBES40NJC106,1,2936999,2024-11-21 23:03:06 UTC,,,
0FR4MTCNSREGBQBW1VPGGVFCP5,0,2936999,2024-11-21 23:03:07 UTC,,,
0FR4MTDAMK4SWG55SB09YANQ9K,1,2936999,2024-11-21 23:03:09 UTC,,,
0FR4MTDM7FYSPNGRVC0ZDRB380,0,2936999,2024-11-21 23:03:10 UTC,,,
0FR4MTDXATGFFS4SQXXF03Y305,1,2936999,2024-11-21 23:03:11 UTC,,,
0FR4MTE6SFHJY64B0GSAVQSVDV,0,2936999,2024-11-21 23:03:12 UTC,,,
0FR4MTEJ0V1M0SPP17R378XHE5,1,2936999,2024-11-21 23:03:13 UTC,,,
0FR4MTHKRSDGMNC1T25Q3D5FFP,0,2936999,2024-11-21 23:03:23 UTC,,,
0FR4MTHY083GN4QRYK2B15786T,1,2936999,2024-11-21 23:03:24 UTC,,,
0FR4MTJ7D6N1NNZ56CWH7RD4PY,0,2936999,2024-11-21 23:03:25 UTC,,,
0FR4MTJK340C7Q9RC7BPCQTG48,1,2936999,2024-11-21 23:03:26 UTC,,,
0FR4MTNNJNRC4N3BW4AV8YEBH5,0,2936999,2024-11-21 23:03:36 UTC,,,
0FR4MTNWVEYPT3HS22SFQ9EJ2H,1,2936999,2024-11-21 23:03:37 UTC,,,
0FR4MTP4CWE6582GZVGGDJXKPF,0,2936999,2024-11-21 23:03:38 UTC,,,
0FR4MTPE03QVASW7AJ805T1K6F,1,2936999,2024-11-21 23:03:39 UTC,,,
0FR4MYFY10CQNN4XK1VHQXKFH6,0,2936999,2024-11-21 23:10:17 UTC,,,
0FR4MYGHZ92DTZC4Y6735AZ06D,1,2936999,2024-11-21 23:10:19 UTC,,,
0FR4MYH01EH78HADJHKFGYCWYM,0,2936999,2024-11-21 23:10:20 UTC,,,
0FR4MYHEPTYVMF4JXQ3P2GZRKQ,1,2936999,2024-11-21 23:10:22 UTC,,,
0FR4MYHWTN6Z9DRSZ3B277CSPM,0,2936999,2024-11-21 23:10:23 UTC,,,
0FR4MYJ8JW4HS5H6YJSG8MGMD1,1,2936999,2024-11-21 23:10:24 UTC,,,
0FR4MYN7N76PJNKDN5YGJHBZA2,0,2936999,2024-11-21 23:10:34 UTC,,,
0FR4MYNGBEDKMCHJTF54HPA98F,1,2936999,2024-11-21 23:10:35 UTC,,,
0FR4MYNNPSAHCC6ZAC1BBCSX30,0,2936999,2024-11-21 23:10:36 UTC,,,
0FR4MYVEJH3VJWBD031SRWFK63,1,2936999,2024-11-21 23:10:55 UTC,,,
0FR4MYVNJ1DYY8Z6YF54HPM7R1,0,2936999,2024-11-21 23:10:55 UTC,,,
0FR4MYVWKPRYJ1K183MFS7SDEM,1,2936999,2024-11-21 23:10:56 UTC,,,
0FR4MYW31TJX0954THGK739DB3,0,2936999,2024-11-21 23:10:57 UTC,,,
0FR4MYWKTJ11PJ7JZ35P4FS59F,1,2936999,2024-11-21 23:10:58 UTC,,,
0FR4MYWQW65ZQZ9BY3E7Z0ED2V,0,2936999,2024-11-21 23:10:59 UTC,,,
0FR4MYWVBJDWVTX502DRWQ925E,1,2936999,2024-11-21 23:10:59 UTC,,,
0FR4MYX6CT189EFBCR679440PG,0,2936999,2024-11-21 23:11:00 UTC,,,
0FR4MZ87RS7BM9HZBZ2P633ZP3,1,2936999,2024-11-21 23:11:36 UTC,,,
0FR4MZ8KZBJVX3MXQK9JQS05P0,0,2936999,2024-11-21 23:11:38 UTC,,,
0FR4MZ929YXQMNTXQ4JES5EWK0,1,2936999,2024-11-21 23:11:39 UTC,,,
0FR4MZ9EYYZNFM6MXZQRZZNRVM,0,2936999,2024-11-21 23:11:40 UTC,,,
0FR4MZETW5CYXFP5SBXHB5TFD3,1,2936999,2024-11-21 23:11:58 UTC,,,
0FR4MZF3X4D6W6J6VCRRS9ANE7,0,2936999,2024-11-21 23:11:59 UTC,,,
0FR4MZY14WA857KXKYSWM5HYW9,1,2936999,2024-11-21 23:12:48 UTC,,,
0FR4MZYD3EEH1906EY8WS8A2SS,0,2936999,2024-11-21 23:12:49 UTC,,,
0FR4MZYQDTRJ0GG7954KQGGYXE,1,2936999,2024-11-21 23:12:50 UTC,,,
0FR4N1HANPPZ9EN9CV83YG01ZM,0,2936999,2024-11-21 23:15:36 UTC,,,
0FR4N1HXBJMH8Q49WR92Y6VCBZ,1,2936999,2024-11-21 23:15:38 UTC,,,
0FR4N1J9BC7KKETNNBCAE4T4VJ,0,2936999,2024-11-21 23:15:39 UTC,,,
0FR4N1JDVY9DQF6J864SD9M8AQ,1,2936999,2024-11-21 23:15:40 UTC,,,
0FR4N1JKPB23QET9Z924M5FFB2,0,2936999,2024-11-21 23:15:40 UTC,,,
0FR4N1JR5R7P1F6AYDQAYARC1G,1,2936999,2024-11-21 23:15:41 UTC,,,
0FR4N1KZB7KB2P23YNWY8FHEK5,0,2936999,2024-11-21 23:15:45 UTC,,,
0FR4N1NF9MPKRF9C5TDQTFQSKS,1,2936999,2024-11-21 23:15:50 UTC,,,
0FR4N1Q75DZ0FT8NEM8HXWPX36,0,2936999,2024-11-21 23:15:55 UTC,,,
0FR4N2G5WD6Q3NNN6RKVTWCQ0Y,1,2936999,2024-11-21 23:17:17 UTC,,,
0FR4N2KSFK8XYXQ1VC9P8FEYP0,0,2936999,2024-11-21 23:17:29 UTC,,,
0FR4N2M82SSFG71RVP0M2RV6ZN,1,2936999,2024-11-21 23:17:30 UTC,,,
0FR4N2MD1ND8NT837TY4NJ32X3,0,2936999,2024-11-21 23:17:31 UTC,,,
0FR4N2MMBV1ZKPR1QRG7BF8T8B,1,2936999,2024-11-21 23:17:32 UTC,,,
0FR4N2N04XGHZ69MN4ZJFD31ZX,0,2936999,2024-11-21 23:17:33 UTC,,,
0FR4N2NKDEKWJA6KM6J2AVWRMW,1,2936999,2024-11-21 23:17:35 UTC,,,
0FR4N2QVJY54JTRQZVQ2S2N0YK,0,2936999,2024-11-21 23:17:42 UTC,,,
0FR4N2RFS785HW21J7J9KCBCND,1,2936999,2024-11-21 23:17:44 UTC,,,
0FR4N2T38675J4NEZS593R9A6A,0,2936999,2024-11-21 23:17:50 UTC,,,
0FR4N2TGRHTFXJ6N1Z6CPSEV2X,1,2936999,2024-11-21 23:17:51 UTC,,,
0FR4N2TSWBDMCMH1FSTBK31C14,0,2936999,2024-11-21 23:17:52 UTC,,,
0FR4N2V27WV7T6PPKV3NFCZTC2,1,2936999,2024-11-21 23:17:53 UTC,,,
0FR4N2VAA8QQAHEQ12E9PEWW5F,0,2936999,2024-11-21 23:17:54 UTC,,,
0FR4N2X5SHYMJJ8GVW9JDZAT1W,1,2936999,2024-11-21 23:18:00 UTC,,,
0FR4N2XRGC17JHQ15KDT8V5JDD,0,2936999,2024-11-21 23:18:02 UTC,,,
0FR4NKWZ260JQ9KJTSX0DQ0B3G,1,2936999,2024-11-21 23:47:42 UTC,,,
0FR4NKZ4YM4DZDYFTKGZX9JYTE,0,2936999,2024-11-21 23:47:49 UTC,,,
0FR4NKZNGEPBN0QS4THKR0GME8,1,2936999,2024-11-21 23:47:50 UTC,,,
0FR4NM05PNC02VEX5Z4SQMRBNJ,0,2936999,2024-11-21 23:47:52 UTC,,,
0FR4NSY247SBMQNXMH3RY78QBW,1,2936999,2024-11-21 23:58:14 UTC,,,
0FR4NSYCHJE53FGXCJD3MC68DM,0,2936999,2024-11-21 23:58:15 UTC,,,
0FR4NT1KGMY5PB8CBV21996790,1,2936999,2024-11-21 23:58:26 UTC,,,
0FR4NT1WTD0K7CN6GDBW0CTW7N,0,2936999,2024-11-21 23:58:27 UTC,,,
0FR4P4QJ240FRTSKE1WFZPJ6VA,1,2936999,2024-11-22 00:17:06 UTC,,,
0FR4P4QSTMVVQMBYMMTMNM4CES,0,2936999,2024-11-22 00:17:07 UTC,,,
0FR4P4R42WMATPTKQQ6ZRDTF5P,1,2936999,2024-11-22 00:17:08 UTC,,,
0FR4P4RC9HRVN6KKTSBN4ECKCZ,1,2936999,2024-11-22 00:17:09 UTC,,,
0FR4P6AZY1KYQ4D5V791MXZ1CW,0,2936999,2024-11-22 00:19:55 UTC,,,
0FR4P6B9Y0BVX1S6VDG7112W4S,1,2936999,2024-11-22 00:19:56 UTC,,,
0FR4P6BNZMFXH8WAEJWQCH3TT2,0,2936999,2024-11-22 00:19:57 UTC,,,
0FR4PCC71ANW5QGFWDW4YYMJSW,1,2936999,2024-11-22 00:30:28 UTC,,,
0FR4PCCGGSJ9WH0Q5R87P8A5ZB,0,2936999,2024-11-22 00:30:29 UTC,,,
0FR4PCE2F35GNTYG5BZMCGKF26,1,2936999,2024-11-22 00:30:34 UTC,,,
0FR4PCECCPK1ZZGZ2A2X9K8G2Z,0,2936999,2024-11-22 00:30:35 UTC,,,
0FR4PRW4BWD08JZVSKWPA8JC0J,1,2936999,2024-11-22 00:52:19 UTC,,,
0FR4PRWVNYGPD8NR83GBZ3B1V6,0,2936999,2024-11-22 00:52:21 UTC,,,
0FR4PS09G2WVV35WV5DN0TJB08,1,2936999,2024-11-22 00:52:32 UTC,,,
0FR4PS2Q8HXP3XQ9FVSYST0EGH,0,2936999,2024-11-22 00:52:40 UTC,,,
0FR4PS32S5N20B31WJCGXQ27R8,1,2936999,2024-11-22 00:52:41 UTC,,,
0FR4PS3HWHTJRYR5VYZNW1NYFP,0,2936999,2024-11-22 00:52:43 UTC,,,
0FR4PS3YZ1TJZ5GYA8RNV9K2JE,1,2936999,2024-11-22 00:52:44 UTC,,,
0FR4PSJ1J3B5K75D9E54PSFYR2,0,2936999,2024-11-22 00:53:30 UTC,,,
0FR4PSJFRMR5EQ5T8ZS0HAVSXD,1,2936999,2024-11-22 00:53:32 UTC,,,
0FR4PSJXNJZC0SG8FVCWZ7HZF4,0,2936999,2024-11-22 00:53:33 UTC,,,
0FR4PSKBQ6BBW113MJV4613BXT,1,2936999,2024-11-22 00:53:35 UTC,,,
0FR4PSM6W2VZYHAC8BAAM6V5M3,0,2936999,2024-11-22 00:53:37 UTC,,,
0FR4PSN462K9N1H42YJ4NNB4B1,1,2936999,2024-11-22 00:53:40 UTC,,,
0FR4PSNHK9DA1RD2K6T3JP6BV0,0,2936999,2024-11-22 00:53:42 UTC,,,
0FR4PSP049EBC4VE2239ZW81RN,1,2936999,2024-11-22 00:53:43 UTC,,,
0FR4PSPB5FNJ65GTYG29AMG57Z,0,2936999,2024-11-22 00:53:44 UTC,,,
0FR4PSPNSVM258DN715VMP1KDN,1,2936999,2024-11-22 00:53:45 UTC,,,
0FR4PSRDSC4AHTAAA47X7VBSJ8,0,2936999,2024-11-22 00:53:51 UTC,,,
0FR4PSRPVA3NC2KWZ989J7JXYN,1,2936999,2024-11-22 00:53:52 UTC,,,
0FR4PSTJ7V42HS5ATTNH7HFR9H,0,2936999,2024-11-22 00:53:58 UTC,,,
0FR4PTBMDSVVKS449JQZC755B2,1,2936999,2024-11-22 00:54:54 UTC,,,
0FR4PTN4SGART9XFDT02NF1XNB,0,2936999,2024-11-22 00:55:25 UTC,,,
0FR4PTQKEZGWRTGKCRQ0M8EQGR,1,2936999,2024-11-22 00:55:33 UTC,,,
0FR4PTQXXQ38CXG3C2C3H4V9NK,0,2936999,2024-11-22 00:55:34 UTC,,,
0FR4PTRBZ6ARVP918CA9YV5RA1,1,2936999,2024-11-22 00:55:36 UTC,,,
0FR4PTRREFB3KHHYJSKAQ6HMCC,0,2936999,2024-11-22 00:55:37 UTC,,,
0FR4Q0XK063VTC0WDRAT4Y8W2P,1,2936999,2024-11-22 01:06:22 UTC,,,
0FR4Q0Y22GMTH2PHVDV4QN2E93,0,2936999,2024-11-22 01:06:24 UTC,,,
0FR4Q10RES9R5HKFGXFBVTFZ6T,1,2936999,2024-11-22 01:06:33 UTC,,,
0FR4Q1226Z3PQRCD90Z79JERAH,0,2936999,2024-11-22 01:06:37 UTC,,,
0FR4Q12N7C0C0T16C4E4S2VAZQ,1,2936999,2024-11-22 01:06:39 UTC,,,
0FR4Q12ZN3MCMBMNQ3D81EHREW,0,2936999,2024-11-22 01:06:40 UTC,,,
0FR4Q13BDTK18F0EFM4R733CDM,1,2936999,2024-11-22 01:06:41 UTC,,,
0FR4Q14G8XK143Z9C7SWXKQ18Y,0,2936999,2024-11-22 01:06:45 UTC,,,
0FR4Q14SWSK8AG62HP12Q5DGC6,1,2936999,2024-11-22 01:06:46 UTC,,,
0FR4Q1BNS8J2DM215Z5QGGEHFR,0,2936999,2024-11-22 01:07:08 UTC,,,
0FR4Q1C0M83HJBTT1HF66NFZ27,1,2936999,2024-11-22 01:07:09 UTC,,,
0FR4Q1CB6Q95G67SZH38HFMWVS,0,2936999,2024-11-22 01:07:10 UTC,,,
0FR4Q1CGA7RQYGQFF27BE7W7DT,1,2936999,2024-11-22 01:07:11 UTC,,,
0FR4Q1CTR4TQ02X953T9JZ7Q35,0,2936999,2024-11-22 01:07:12 UTC,,,
0FR4Q1D2NWF9TH5F5MQW357SS0,1,2936999,2024-11-22 01:07:13 UTC,,,
0FR4Q1DDNF4BJ9Z2X448EGEHDP,0,2936999,2024-11-22 01:07:14 UTC,,,
0FR4Q1H11TA72BBTYS0VCV8ZEX,1,2936999,2024-11-22 01:07:26 UTC,,,
0FR4Q1H8F2YYNCK4YDVFFTJR0H,0,2936999,2024-11-22 01:07:27 UTC,,,
0FR4Q1HGCK4KMGK9R814DMWZC5,1,2936999,2024-11-22 01:07:27 UTC,,,
0FR4Q1HRQM0XAMGKH6MSJCPNKT,0,2936999,2024-11-22 01:07:28 UTC,,,
0FR4Q1J1K6V602XC3MTTVPQHGA,1,2936999,2024-11-22 01:07:29 UTC,,,
0FR4Q1JD75ZGH2GKFWSNP7T8PV,0,2936999,2024-11-22 01:07:30 UTC,,,
0FR4Q1JMKH841RR84SBKHR13PZ,1,2936999,2024-11-22 01:07:31 UTC,,,
0FR4Q1JWJV2MHJSHYXEJ384PN0,0,2936999,2024-11-22 01:07:32 UTC,,,
0FR4Q1KAQ4VBDJF884PK4JJ8PR,1,2936999,2024-11-22 01:07:33 UTC,,,
0FR4Q279ZWDRFFVWEX4R8P7J5Y,0,2936999,2024-11-22 01:08:39 UTC,,,
0FR4Q27JA1FT885WQCCBR2WY9B,1,2936999,2024-11-22 01:08:40 UTC,,,
0FR4Q27W94FJR399JDZ71XC0CM,0,2936999,2024-11-22 01:08:41 UTC,,,
0FR4Q286Y0GG58YKM2D7TRZD5R,1,2936999,2024-11-22 01:08:42 UTC,,,
0FR4Q28V7VHC5M4FCZSP7SDKSF,0,2936999,2024-11-22 01:08:44 UTC,,,
0FR4Q296NJN7VXEYT2MNPR5X4G,1,2936999,2024-11-22 01:08:45 UTC,,,
0FR4R6YK4JXBMX3GVEWD4MASV9,0,2936999,2024-11-22 02:12:50 UTC,,,
0FR4R6Z8SX9QKSWK3NGHN0DYM0,1,2936999,2024-11-22 02:12:52 UTC,,,
0FR4R709AASPKV3CQYC1NEB6VZ,0,2936999,2024-11-22 02:12:56 UTC,,,
0FR4R732TFSGXVCVF28SAH4159,1,2936999,2024-11-22 02:13:05 UTC,,,
0FR4R73D8NFBWWN1G7T7B1AH5X,0,2936999,2024-11-22 02:13:06 UTC,,,
0FR4R760EGARQFKGFT3BVJMYNW,1,2936999,2024-11-22 02:13:14 UTC,,,
0FR4R76D844XVRVG9BBFP07GVH,0,2936999,2024-11-22 02:13:16 UTC,,,
0FR4R7KZE8SAVHGGKMTBQDDXRS,1,2936999,2024-11-22 02:14:00 UTC,,,
0FR4R7MAYG17EHKNHMAG91HQEH,0,2936999,2024-11-22 02:14:01 UTC,,,
0FR4R7MWW1WHYE45B5J4K388W7,1,2936999,2024-11-22 02:14:03 UTC,,,
0FR4R7N5AXNXZRNKANS71JGJ38,0,2936999,2024-11-22 02:14:04 UTC,,,
0FR4R7NEFRXDJ8N2NMJ5CCJJCY,1,2936999,2024-11-22 02:14:05 UTC,,,
0FR4R7NQQAXZ5HJ6XPPH28BQY8,0,2936999,2024-11-22 02:14:06 UTC,,,
0FR4R7NZWT69VB34572150J09Z,1,2936999,2024-11-22 02:14:07 UTC,,,
0FR4R7PBQ1HKTPS0JDFS22PMA7,0,2936999,2024-11-22 02:14:08 UTC,,,
0FR4R7PWFNJAYYHCTGMNNC69CQ,1,2936999,2024-11-22 02:14:10 UTC,,,
0FR4R7X6XKP22NNB7PHG5THY5X,0,2936999,2024-11-22 02:14:30 UTC,,,
0FR4R7XDAYEWP3RP60SZ61Y2VS,1,2936999,2024-11-22 02:14:31 UTC,,,
0FR4R7XQGZ95ENHRVTY4QA10BN,0,2936999,2024-11-22 02:14:32 UTC,,,
0FR4R7YBEJ382JMGTRBC03T7VK,1,2936999,2024-11-22 02:14:34 UTC,,,
0FR4R7YKBSGJXEHXV362NXGP4S,0,2936999,2024-11-22 02:14:35 UTC,,,
0FR4R7YZDD3GG7VM3MANES4KD2,1,2936999,2024-11-22 02:14:36 UTC,,,
0FR4R7ZG507DKK8MTG0HWQW52R,0,2936999,2024-11-22 02:14:38 UTC,,,
0FR4R7ZXV4T2G37Q8NF5JDSJV6,1,2936999,2024-11-22 02:14:39 UTC,,,
0FR4R804T76XGM530G9SE0FMDS,0,2936999,2024-11-22 02:14:40 UTC,,,
0FR4R80D49C1KBQ14MYRWJ5KZS,1,2936999,2024-11-22 02:14:41 UTC,,,
0FR4R80JKG8J5MAMBN2PVNPR08,0,2936999,2024-11-22 02:14:41 UTC,,,
0FR4R813YCXMBKE4A4HJZEA282,1,2936999,2024-11-22 02:14:43 UTC,,,
0FR4R819073QNFG7K5CN29K3WC,0,2936999,2024-11-22 02:14:44 UTC,,,
0FR4R82CJEGHNR6H7F9AEWNX89,1,2936999,2024-11-22 02:14:47 UTC,,,
0FR4R8Y3M0NXVBVD7V7EYK8YVT,0,2936999,2024-11-22 02:16:18 UTC,,,
0FR4R8YKMDEKMAFX5EWJJ6TRJR,1,2936999,2024-11-22 02:16:20 UTC,,,
0FR4R8YVHH4C94J0ATB4HB4D3R,0,2936999,2024-11-22 02:16:21 UTC,,,
0FR4R8Z2WE6MME03A2HH5ERD8C,1,2936999,2024-11-22 02:16:21 UTC,,,
0FR4R8ZCMREEZCWZ8X9EYYRF69,0,2936999,2024-11-22 02:16:22 UTC,,,
0FR4R992DRYE5A8Y6RXDP4V8SA,1,2936999,2024-11-22 02:16:54 UTC,,,
0FR4R99AJ58RGG98X64DCFA45M,0,2936999,2024-11-22 02:16:55 UTC,,,
0FR4R99KD1Q0P17YQA4M1WG6EY,1,2936999,2024-11-22 02:16:56 UTC,,,
0FR4R99XECJDDTNWBVCQEPA6XS,0,2936999,2024-11-22 02:16:57 UTC,,,
0FR4R9C707WK99D9VCTS970ZYR,1,2936999,2024-11-22 02:17:04 UTC,,,
0FR4R9CEJ8GQ83GKW3T46R7V6X,0,2936999,2024-11-22 02:17:05 UTC,,,
0FR4R9CPRNQM92FBXANHAQPQWZ,1,2936999,2024-11-22 02:17:06 UTC,,,
0FR4R9CY8PVKSRX13FQZ7MNRYX,0,2936999,2024-11-22 02:17:07 UTC,,,
0FR4R9JH3X5SA5BW5QGFBAX56F,1,2936999,2024-11-22 02:17:25 UTC,,,
0FR4R9JT6H17GW50MJPM935VDQ,0,2936999,2024-11-22 02:17:26 UTC,,,
0FR4R9NGPB5YSSAVPAD6DTTKEY,1,2936999,2024-11-22 02:17:35 UTC,,,
0FR4R9NX3EC169NPK7WKK80H11,0,2936999,2024-11-22 02:17:36 UTC,,,
0FR4R9P4MTYC2K7E40MYH7RM1K,1,2936999,2024-11-22 02:17:37 UTC,,,
0FR4R9WSSNBFW3MZVJQS3EAFYJ,0,2936999,2024-11-22 02:17:59 UTC,,,
0FR4R9X27HC5PQ14GAX5JQ94NM,1,2936999,2024-11-22 02:18:00 UTC,,,
0FR4R9Z1RKNR9N5T3STZ12F9EC,0,2936999,2024-11-22 02:18:06 UTC,,,
0FR4R9Z95W235095JKX7WNTMX1,1,2936999,2024-11-22 02:18:07 UTC,,,
0FR4R9ZH18RXMXK8QVE26T8NWJ,0,2936999,2024-11-22 02:18:08 UTC,,,
0FR4R9ZRV3EWHGS84YN3Z8F3FC,1,2936999,2024-11-22 02:18:08 UTC,,,
0FR4RA054D26D0JFPQQEVBKPF2,0,2936999,2024-11-22 02:18:10 UTC,,,
0FR4RA0AENGR0CJ46RQ666P33C,1,2936999,2024-11-22 02:18:10 UTC,,,
0FR4RADD31M93D8AFN4ND8PT3T,0,2936999,2024-11-22 02:18:53 UTC,,,
0FR4RADQ2435SZQTBA1CYNMJ8K,1,2936999,2024-11-22 02:18:54 UTC,,,
0FR4RAE08AMJJQ1DHJN7NDTK34,0,2936999,2024-11-22 02:18:55 UTC,,,
0FR4RAQXBBC1Y3Y5MQVREFA52W,1,2936999,2024-11-22 02:19:28 UTC,,,
0FR4RAR4P4Z76H95BD034GB5Q0,0,2936999,2024-11-22 02:19:28 UTC,,,
0FR4RARDPPS47E9M680NGFQXST,1,2936999,2024-11-22 02:19:29 UTC,,,
0FR4RARMST7VJCFG426TPDF4XY,0,2936999,2024-11-22 02:19:30 UTC,,,
0FR4RAV8B937K8SEP4F1FPT8MJ,1,2936999,2024-11-22 02:19:39 UTC,,,
0FR4RAVG1XGGGGV8VPBQ4336DA,0,2936999,2024-11-22 02:19:39 UTC,,,
0FR4RAXH4PD1QHFQRGNZPM2TN2,1,2936999,2024-11-22 02:19:46 UTC,,,
0FR4RAYT9QPPYKZCG5F3PD7D3M,0,2936999,2024-11-22 02:19:50 UTC,,,
0FR69VY9HTM4479K4BZZ9TT8K7,1,2936999,2024-11-24 00:29:48 UTC,,,
0FR69VYGE4MXYS0G0BDDZ16M7Q,0,2936999,2024-11-24 00:29:48 UTC,,,
0FR69VYPZRW5Q2NQCNDFPD94JN,1,2936999,2024-11-24 00:29:49 UTC,,,
0FR69WBRQSBJ6ZPA9JXMQYTEM9,0,2936999,2024-11-24 00:30:32 UTC,,,
0FR69WBZ45XPGG1ZNQ9EM31RSD,1,2936999,2024-11-24 00:30:33 UTC,,,
0FR69WCHYYXPS7KSKTHC7JV2AH,0,2936999,2024-11-24 00:30:35 UTC,,,
0FR69WCW2SAXWNY725KTN61VVJ,1,2936999,2024-11-24 00:30:36 UTC,,,
0FR69WGPYCS4T2WCRKDDJ1GXE0,0,2936999,2024-11-24 00:30:48 UTC,,,
0FR69WH09NVJFEAWS8Y8866NX6,1,2936999,2024-11-24 00:30:49 UTC,,,
0FR69WH9NWB3VQH54J8FZQMBXM,0,2936999,2024-11-24 00:30:50 UTC,,,
0FR69WHTV9MCB6GVGEGGPCDWXQ,1,2936999,2024-11-24 00:30:52 UTC,,,
0FR69WJCYCK1QZFCNTEGRE4VDV,0,2936999,2024-11-24 00:30:54 UTC,,,
0FR69WJP8RCHN66Q6Q6F93YC9R,1,2936999,2024-11-24 00:30:55 UTC,,,
0FR69WK0E56RBZ8KGB0AVYABS3,0,2936999,2024-11-24 00:30:56 UTC,,,
0FR69WKMRD9NZXSZ08RPREY93H,1,2936999,2024-11-24 00:30:58 UTC,,,
0FR69WKYQWJ6Y5GZBEECXM61W1,0,2936999,2024-11-24 00:30:59 UTC,,,
0FR69WMZZNK6DWWH1HS8H38HFT,1,2936999,2024-11-24 00:31:02 UTC,,,
0FR69WP4AFX80Y60XCD4BWNN1W,0,2936999,2024-11-24 00:31:06 UTC,,,
0FR69WPVAEJFQ836QDGW17GP8P,1,2936999,2024-11-24 00:31:08 UTC,,,
0FR69WQC045C4E33V3FMBAFCTT,0,2936999,2024-11-24 00:31:10 UTC,,,
0FR69WQXAGCDGTVZBW5EZZTY6H,1,2936999,2024-11-24 00:31:12 UTC,,,
0FR69WY2Z9YQZCP1ZEK564MF68,0,2936999,2024-11-24 00:31:32 UTC,,,
0FR69WYG2953TBWYV0RM01PCDW,1,2936999,2024-11-24 00:31:33 UTC,,,
0FR69WYWHB43KAW107DX0KQ57C,0,2936999,2024-11-24 00:31:35 UTC,,,
0FR69WZC6XA3W3YR7EJNJ3D927,1,2936999,2024-11-24 00:31:36 UTC,,,
0FR69X0EZTK8ZMPR8GNKZ98BZH,0,2936999,2024-11-24 00:31:40 UTC,,,
0FR69X5A2KXE6Z0AMPMRHGEXRT,1,2936999,2024-11-24 00:31:56 UTC,,,
0FR69X5VRM4T4XBFE43T9ER86H,0,2936999,2024-11-24 00:31:57 UTC,,,
0FR69X67XPGHJEPD2GZ5JYW5QF,1,2936999,2024-11-24 00:31:59 UTC,,,
0FR69X6X2GE9DTCFPF58SCJDJP,0,2936999,2024-11-24 00:32:01 UTC,,,
0FR69X7341J5PT353ZMY7VPGTY,1,2936999,2024-11-24 00:32:01 UTC,,,
0FR69X7FEKP9GNJVM76DTHCD4P,0,2936999,2024-11-24 00:32:03 UTC,,,
0FR69X8B4G43SP6SKF6MCZ7RQY,1,2936999,2024-11-24 00:32:06 UTC,,,
0FR69X8YFPKNYM7CCP759G1KGE,0,2936999,2024-11-24 00:32:08 UTC,,,
0FR69X9AYK4SDBQC5EMP75Q14G,1,2936999,2024-11-24 00:32:09 UTC,,,
0FR69XCYY73NBHBGZDP9Z6T98F,0,2936999,2024-11-24 00:32:21 UTC,,,
0FR69XDA1V3651VAQ06S4KJ1HR,1,2936999,2024-11-24 00:32:22 UTC,,,
0FR69XDKNQGETES2QZ1FTXDFTE,0,2936999,2024-11-24 00:32:23 UTC,,,
0FR69XEC77XW4Q42YX7XWVPYHB,1,2936999,2024-11-24 00:32:25 UTC,,,
0FR69XWY0W5XYKM41CHJ2EHZES,0,2936999,2024-11-24 00:33:13 UTC,,,
0FR69XX8CY16C7E8RRCC66HVJF,1,2936999,2024-11-24 00:33:14 UTC,,,
0FR69XXK9PYX0XHR4NRP1DBJN2,0,2936999,2024-11-24 00:33:15 UTC,,,
0FR69XXWY36XVMSAHSJRJ7AMTT,1,2936999,2024-11-24 00:33:16 UTC,,,
0FR69XY53D74587XM8QR9WG0T3,0,2936999,2024-11-24 00:33:17 UTC,,,
0FR69Y1A8N4HT2Y76953ZGMNCC,1,2936999,2024-11-24 00:33:27 UTC,,,
0FR69Y1MJPFDXTREBF22M2WBD0,0,2936999,2024-11-24 00:33:28 UTC,,,
0FR69Y4KYWYKHH1SBRES6REC9F,1,2936999,2024-11-24 00:33:38 UTC,,,
0FR69Y4VFBM409CG3Y6VGKPS84,0,2936999,2024-11-24 00:33:39 UTC,,,
0FR69Y53682KN5NBVV09NJ3CXF,1,2936999,2024-11-24 00:33:40 UTC,,,
